"Arrival Date","Bol Number","Carrier SCAC Code","Company Address","Company Country","Company Country Code","Company Website","Company Contact Info","Company Name","Company Total Shipments","Container Size","Container Type","Destination Port","Destination Port Code","Departure Port","Departure Port Code","Estimated Arrival Date","HS Code Full Description","HS Code","HS Code Description","Last Visit Foreign Port","Master Bol Number","Marks & Numbers","Marks Numbers Raw","Notify Party Address","Notify Party Country Code","Notify Party Name","Product Description","Product Description Raw","Quantity","Quantity Unit","Supplier Address","Supplier Country","Supplier Country Code","Supplier Name","Supplier Website","Supplier Contact Info","Supplier Total Shipments","TEU","Vessel Code","Vessel Name","Voyage","Weight"
"2024/05/30","MAEU238839376","Maeu, Maersk Lines, Inc.","6303 Blue Lagoon Dr Suite 385 Damalkys Duque@Bluglacier Com Fl 305 261 - 2417 305 261 - 3861","United States","US","bluglacier.com","Phone Numbers:  --- Emails: ","Bluglacier Llc","2548","4000*906*802","4ER0","New York/Newark Area, Newark, Nj","4601","Puerto Manzanillo","22556","20240530","","030322","","","MAEU238839376","","","2875 Nw 82Nd Avenue Oceanc@Alphabrokers Com Fl 305 594","US","Alpha Brokers Corp","Frozen Atlantic Salmon Fillet Termografo Mktqn Cav Mktqn Bsv Freigh","Frozen Atlantic Salmon Fillet Termografo: Mktqn01Cav- Mktqn01Bsv Cv 49834; Is 1 08486 Po 135346 Freigh T Prepaid","1300","CTN","Juan Soler Manfredini 11 Of 1202 Puerto Montt Chile Region De Los Lagos Telefono: 65 2584900 -","Chile","CL","Salmones Blumar S A","","Phone Numbers:  --- Emails: ","1882","2","9440825","Dubai Express","421n","21396"
"2024/05/30","CMDUCAN0793939","Cmdu, Compagnie Maritime Daffretemen","Jinjian Industry City Changde Economic Developing Area Changde","United States","US","","Phone Numbers:  --- Emails: ","Hunan Jinjian Import & Export Co Ltd","3","2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800,2000*806*800","2.2002200220022e+151","Seattle, Wa","3001","Vancouver, Bc","12493","20240531","","030490","","","CMDUCAN0793939","","","Jinjian Industry City Changde Economic Developing Area Changde","US","Hunan Jinjian Import & Export Co Ltd","Bulk Bulk","Bulk. Bulk. Freight Prepaid","38","BLK","710 1021 West Hastings Street Vancouver Bc V6E 0C3 Canada","Canada","CA","Parrish Heimbecker Limited","","Phone Numbers:  --- Emails: ","643","61.75","9229324","Gsl Christen","0tphm","1110510"
"2024/05/30","MAEU239096481","Maeu, Maersk Lines, Inc.","Family Foods 969 Newark Turnpike Unit D Kearny New Yersey 07032","United States","US","","Phone Numbers:  --- Emails: ","Family Food Distributors Inc","3829","2000*806*802","2CB0","New York/Newark Area, Newark, Nj","4601","Puerto Manzanillo","22556","20240530","Fish and crustaceans, molluscs and other aquatic invertebrates ; Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304 ; Tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis), excluding edible fish offal of subheadings 0302.91 to 0302.99 ; Yellowfin tunas (Thunnus albacares)","030232","Yellowfin tunas (Thunnus albacares)","","MAEU239096481","Eight","24210549 - Ri / 24000197 - S2 Net W Eight: 7,022.40 Kg","New Jersey 07032 United States","US","Vicky Mucksavage","Tuna Cans Tins","Tuna Cans (Tins)","2090","PKG","Centro Empresarial Forum San Jose 84430","Costa Rica","CR","Alimentos Prosalud Sa","","Phone Numbers:  --- Emails: ","988","1","9440825","Dubai Express","421n","9280"
"2024/05/30","SMLU8072956A","Smlu, Seaboard Marine Ltd","4401 Atlantic Ave Ste 250 Long Beach Ca 90807 Usa","United States","US","","Phone Numbers:  --- Emails: ","Pacific Breeze Seafood Inc","2584","4000*900*800","4531","Miami, Fl","5201","Puerto Manzanillo","22556","20240530","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Other shrimps and prawns","030617","Other shrimps and prawns","","SMLU8072956A","Marks Breeze Palmar","Marks P Breeze Palmar","4401 Atlantic Ave Ste 250 Long Beach Ca 90807 Usa","US","Pacific Breeze Seafood Inc","Head Sell Farm Raised White Shrimp Thermograph Temperature Dae Also Party Coppersmith Global Logistics International Plaza Houston Jsimpson Coppersmith Place Delivery Miami","Total Boxes Head-On Sell On Farm-Raised White Shrimp ================================== Thermograph Vd6F40B6 Temperature -20C 37520,00 Net Lbs 46900,00 Gross Lbs 17018,96 Net Kgs 21273,70 Gross Kgs Hs Code 030617 Dae 028-2024-40-01096044 === Also Notify Party ==== Coppersmith Global Logistics 15920 International Plaza Dr. Houston, Tx 77032 Tel 2814424800 Email Jsimpson@Coppersmith.Com ==Place Of Delivery Miami, Fl 33178","938","BOX","Km 9 1/2 Via Pedernales Jama Pedernales Manabi Ecuador Ecu","Ecuador","EC","Edpacif Sa","","Phone Numbers:  --- Emails: ","106","2","9970947","Seaboard Globe","20","21274"
"2024/05/30","SMLU8071971A","Smlu, Seaboard Marine Ltd","6202 Nw 38Th Drive Coral Springs Fl 33067 Usa","United States","US","","Phone Numbers:  --- Emails: ","Mobil Fish Inc","3709","4000*900*800","4531","Miami, Fl","5201","Duran","33131","20240530","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Cold-water shrimps and prawns (Pandalus spp., Crangon crangon)","030616","Cold-water shrimps and prawns (Pandalus spp., Crangon crangon)","","SMLU8071971A","","","2875 Nw 82Nd Ave Miami Fl 33122-1064 Usa","US","Alpha Brokers Corp","Frozen Shrimp Netas Brutas Kls Nts Kls Brts Temperatura Dae Place Delivery Hialeah","Total Boxes Of Frozen Shrimp ================================== 40,000.00 Lbs. Netas 47,884.34 Lbs. Brutas 18,181.82 Kls. Nts. 21,720.00 Kls. Brts. Temperatura -18C Hs Code 030616 Dae 028-2024-40-01091369 ==Place Of Delivery Hialeah, Fl 33016","800","BOX","Km 8 1/2 Via Manta Montecristi S N Montecristi Manabi Ecuador Ecu","Ecuador","EC","Pesquera Tunaquick Sa","","Phone Numbers:  --- Emails: ","273","2","9970947","Seaboard Globe","20","21720"
"2024/05/30","SMLU8075138A","Smlu, Seaboard Marine Ltd","111 Nw 183Rd St Ste 412 Miami Gardens Fl 33169 Usa","United States","US","","Phone Numbers:  --- Emails: ","Harvest Valley Inc","1174","4000*900*800","4532","Miami, Fl","5201","Puerto Manzanillo","22556","20240530","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Other shrimps and prawns","030617","Other shrimps and prawns","","SMLU8075138A","Marks Pacific Sea Galapagos","Marks Pacific Sea Galapagos","111 Nw 183Rd St Ste 412 Miami Gardens Fl 33169 Usa","US","Harvest Valley Inc","Frozen Shrimp Hlso Block Hoso Block Litopenaeus Vannamei Temperature Pounds Pounds Dae","Cartons Of Frozen Shrimp Hlso Block Hoso Block ================================== Litopenaeus Vannamei Invoice 001-002-000005809 Hs-Code 03 06 17 Temperature To Be Set At -25 Gross Weight 23,550.12 Kg 51,918.60 Pounds Net Weight 20,974.33 Kg 46,240.00 Pounds Dae 028-2024-40-01105876","1023","CTN","Medardo Angel Silva S/N Y La Ria Guayas Duran Ecuador Ecu","Ecuador","EC","Crimasa Criaderos De Mariscos Sa","","Phone Numbers:  --- Emails: ","907","2","9970947","Seaboard Globe","20","23550"
"2024/05/30","SMLU8071970A","Smlu, Seaboard Marine Ltd","6202 Nw 38Th Drive Coral Springs Fl 33067 Usa","United States","US","","Phone Numbers:  --- Emails: ","Mobil Fish Inc","3709","4000*900*800","4532","Miami, Fl","5201","Puerto Manzanillo","22556","20240530","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Cold-water shrimps and prawns (Pandalus spp., Crangon crangon)","030616","Cold-water shrimps and prawns (Pandalus spp., Crangon crangon)","","SMLU8071970A","","","2875 Nw 82Nd Ave Miami Fl 33122-1064 Usa","US","Alpha Brokers Corp","Frozen Shrimp Netas Brutas Kls Nts Kls Brts Temperatura Dae Place Delivery Hialeah","Total Boxes Of Frozen Shrimp ================================== 38,720.00 Lbs. Netas 45,481.31 Lbs. Brutas 17,600.00 Kls. Nts. 20,630.00 Kls. Brts. Temperatura -18C Hs Code 030616 Dae 028-2024-40-01098079 ==Place Of Delivery Hialeah, Fl 33018","2836","BOX","Km 8 1/2 Via Manta Montecristi S N Montecristi Manabi Ecuador Ecu","Ecuador","EC","Pesquera Tunaquick Sa","","Phone Numbers:  --- Emails: ","273","2","9970947","Seaboard Globe","20","20630"
"2024/05/30","OSTIDLOAK2440137","Osti, On-Site Trucking Co","Nc 2230 Davis Court Hayward Ca 94545 1001 U S A","United States","US","","Phone Numbers:  --- Emails: ","Hikari Sales Usa","258","4000*900*800","45R1","Oakland, Ca","2811","Qingdao","57047","20240604","","030199","","","COSU6383196620","Hikari","Hikari","Nc 2230 Davis Court Hayward Ca 94545 1001 U S A","US","Hikari Sales Usa","Fish Food","Fish Food","1689","CTN","Room 303 D Jinrong Tongxin Industrial P Ark High Tech Zone Hunan China","China","CN","Hunan Haikun Agricultural Science And Technology Co Ltd","","Phone Numbers:  --- Emails: ","10","1.5","Ever Logic","Ever Logic","1116e","17139"
"2024/05/30","COSU6384734650","Cosu, China Ocean Steamship Ltd","G/F Unit C2 Echelon Tower 2100 A M Manila Metro Manila 1004 Philippines","United States","US","","Phone Numbers:  --- Emails: ","Orient Star International Logistics","245","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Halifax, Ns","13841","20240527","","030624","","","COSU6384734650","Cers Att Diane Drio Docsimport Mnl Orientstargroup","Cers Bc7556202405103 479478 Att: Diane S. Drio Tel:+632 85547043 Email: Docsimport.Mnl@ Orientstargroup .Com","Unit C2 Echelon Tower 2100 A M Manila Metro Manila 1004 Philippines","US","Orient Star International Logistics G/F","Frozen Pork Jowl Rindless","Frozen Pork Jowl Rindless","936","CTN","L Unit 1 305 Rue De La Commune West Montreal Qc H2Y 2E1 Canada","Canada","CA","Enterprises Rodmarc Incorporated","","Phone Numbers:  --- Emails: ","1","2.02","9780861","Cma Cgm T. Jefferson","1tu7i","26855"
"2024/05/30","CMDUCAN0794591","Cmdu, Compagnie Maritime Daffretemen","Desa Wonokoyo Kecamatan Beji Pasuruan 67154 Po Box 6153","United States","US","","Phone Numbers:  --- Emails: ","Pt Baramuda Bahari","33","4000*900*800","45R4","New York/Newark Area, Newark, Nj","4601","Halifax, Ns","13841","20240527","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Crabs","030614","Crabs","","CMDUCAN0794591","","","Desa Wonokoyo Kecamatan Beji Pasuruan 67154 Po Box 6153","US","Pt Baramuda Bahari","Cargo Stowed Refrigerated Sthe Requested Carrying Temperature Degrees Celsius Snow Crab Frozen Cooked Sections Cers Exim Megamarinepride","Cargo Is Stowed In A Refrigerated Container Sthe Shipper S Requested Carrying Temperature -25 Degrees Celsius Cases 1260 Cases Snow Crab Frozen Cooked Sections 4 - 8 Oz Net Weight:18862.2 Kg Hs Code: 030614 Cers : Dc4282202405173498310 Email : Exim-Customs Megamarinepride.Com Freight Prepaid","1260","CAS","1200 Fifth Avenue Suite 1575 98010 Usa Tel: 206-405-2670","Netherlands","NL","Kyokuyo America Corp","","Phone Numbers:  --- Emails: ","72","2.02","9780861","Cma Cgm T. Jefferson","1tu7j","27211"
"2024/05/30","CMDUCAN0794572","Cmdu, Compagnie Maritime Daffretemen","Desa Wonokoyo Kecamatan Beji Pasuruan 67154 Jawa Timur Indonesia","United States","US","","Phone Numbers:  --- Emails: ","Pt Baramuda Bahari","33","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Halifax, Ns","13841","20240527","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Crabs","030614","Crabs","","CMDUCAN0794572","","","Desa Wonokoyo Kecamatan Beji Pasuruan 67154 Jawa Timur Indonesia","US","Pt Baramuda Bahari","Cargo Stowed Refrigerated Sthe Requested Carrying Temperature Degrees Celsius Snow Crab Frozen Cooked Sections Cers","Cargo Is Stowed In A Refrigerated Container Sthe Shipper S Requested Carrying Temperature -25 Degrees Celsius Cases 1260 Cases Snow Crab Frozen Cooked Sections 4-8Oz Hs Code : 030614 Net Weight: 18,862.2 Kgs Cers: Dc4282202405153490211 Freight Prepaid","1260","CAS","1200 Fifth Avenue Suite 1575 Seattle Wa","Netherlands","NL","Kyokuyo America Corp","","Phone Numbers:  --- Emails: ","72","2.02","9780861","Cma Cgm T. Jefferson","1tu7j","27461"
"2024/05/30","COSU6378786600","Cosu, China Ocean Steamship Ltd","6021 Greensboro Drive Sw Atlanta Ga 30336 United States","United States","US","","Phone Numbers:  --- Emails: ","Liberty Furniture Industries Inc","7787","4000*900*800,4000*900*800","45G1,45G1","Long Beach, Ca","2709","","57037","20240529","Fish and crustaceans, molluscs and other aquatic invertebrates ; Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption ; Scallops, including queen scallops, of the genera Pecten, Chlamys or Placopecten ; Live, fresh or chilled","030721","Live, fresh or chilled","","COSU6378786600","","","Suite 120 1400 Hembree Road Roswell Ga 30076 United States","US","American Global Logistics Llc","Wooden Furniture Queen Arched Poster Headb Oard Queen Pan","Wooden Furniture (Queen Arched Poster Headb Oard, Queen Pan","288","CTN","No 17 Road 26 Song Than Ii Indus Thuan An Binh Duong Vietnam","Vietnam","VN","Poh Huat Furniture Ind Vietnam Join","","Phone Numbers:  --- Emails: ","15511","3","9355563","Cosco Kaohsiung","102e","14714"
"2024/05/30","OOLU2736337460","Oolu, Orient Overseas Container Line Inc","23832 Rockfield Blvd Suite 100 Lake Forest Ca United States","United States","US","","Phone Numbers:  --- Emails: ","B & D Seafoods Inc","12134","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Vung Tau","55206","20240520","","030261","","","OOLU2736337460","","","Suite 510 Atlanta Ga United States","US","Metafoods 2970 Clairmont","Frozen Swai Fillet","Frozen Swai Fillet","2500","CTN","Bien Dong Seafood Co Ltd No 2 Tran Can Tho Vietnam","Vietnam","VN","Bien Dong Seafood Co Ltd","","Phone Numbers:  --- Emails: ","12921","2","9780861","Cma Cgm T. Jefferson","1tu7j","22850"
"2024/05/30","OOLU2736498460","Oolu, Orient Overseas Container Line Inc","23832 Rockfield Blvd Suite 100 Lake Forest Ca United States","United States","US","","Phone Numbers:  --- Emails: ","B & D Seafoods Inc","12134","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Vung Tau","55206","20240520","","030329","","","OOLU2736498460","","","Lp 176 Reserve St Boonton Nj United States","US","United Seafood Enterprises","Frozen Swai Fillets","Frozen Swai Fillets","1500","CTN","Bien Dong Seafood Co Ltd No 2 Tran Can Tho Vietnam","Vietnam","VN","Bien Dong Seafood Co Ltd","","Phone Numbers:  --- Emails: ","12921","2","9780861","Cma Cgm T. Jefferson","1tu7j","18750"
"2024/05/30","MEDUIE928565","Medu, Bcsl Us-Med Line Ltd.","603 North Fries Ave Wilmington Ca 90748 United States","United States","US","","Phone Numbers:  --- Emails: ","Williams Clarke Company Inc","49010","4000*900*800","4532","Norfolk, Va","1401","Singapore","55976","20240528","Fish and crustaceans, molluscs and other aquatic invertebrates ; Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption ; Frozen ; Other shrimps and prawns","030617","Other shrimps and prawns","","MEDUIE928565","Food Lion Brand","Food Lion Brand Same Same Same Same Same Same Same Same Same Same Same Same","603 North Fries Ave Wilmington Ca 90748 United States","US","Williams Clarke Company Inc","Frozen Raw Indonesia Easy Peele Vannamei White Shrimp Lion Brand Farm Raised Shipping Ter Ddp Norfolk Usa Marked Luding All Ddc Charges Stowed Refrigera Ted Packer Name Adress Bumi Pangan Utama Millenium Raya Blok Tangerang Ban Ten Indonesia Usfda Regi Tration Bclarke Willia Msclarke Temperature","1,530 Cartons Of Frozen Iq F Raw Indonesia Easy Peele D Vannamei White Shrimp Fo Od Lion Brand 20 X 1 Lb Pa Ck Farm Raised Nw : 30,600 .00 Lb = 13,880.16 Kgs Gw : 36,767.00 Lb = 16,692.30 Kgs Po#59212 Shipping Ter Ms : Ddp Norfolk, Va, Usa Marked Freight Prepaid Inc Luding All Ddc Charges And Stowed In A Refrigera Ted Container Packer S Name An D Adress : Pt.Bumi Pangan Utama Jl. Millenium Raya Blok L1 No.1 Tangerang-Ban Ten, Indonesia Usfda Regi S Tration Number : 144071423 82 =Email : Bclarke=Willia Msclarke.Com Hs Code : 030 6.17.29Temperature Set At -18.0 C","1530","CTN","No 1 T Banten 15710 Indonesia","Indonesia","ID","Pt Bumi Pangan Utama Jl Millenium Raya Blok L1","","Phone Numbers:  --- Emails: ","3276","1.5","9290476","Maersk Kowloon","415w","16692"
