"Arrival Date","Bol Number","Carrier SCAC Code","Company Address","Company Country","Company Country Code","Company Website","Company Contact Info","Company Name","Company Total Shipments","Container Size","Container Type","Destination Port","Destination Port Code","Departure Port","Departure Port Code","Estimated Arrival Date","HS Code Full Description","HS Code","HS Code Description","Last Visit Foreign Port","Master Bol Number","Marks & Numbers","Marks Numbers Raw","Notify Party Address","Notify Party Country Code","Notify Party Name","Product Description","Product Description Raw","Quantity","Quantity Unit","Supplier Address","Supplier Country","Supplier Country Code","Supplier Name","Supplier Website","Supplier Contact Info","Supplier Total Shipments","TEU","Vessel Code","Vessel Name","Voyage","Weight"
"2024/05/30","MAEU239319234","Maeu, Maersk Lines, Inc.","320 Northern Blvd Great Neck 11021-4824","United States","US","","Phone Numbers:  --- Emails: ","Spanish Food Solutions Llc","1932","4000*906*802","4ER0","New York/Newark Area, Newark, Nj","4601","Puerto Manzanillo","22556","20240530","","040130","","","MAEU239319234","Sabor Nuestro","Sabor Nuestro 6/5 Lbs","834 Clifton Ave Clifton 07013-1848","US","Kamino Air Import Corp","Cajas Con Yuca Trozos Congelada Frozen Yuca Marchamo Adicional","1728 Cajas Con Yuca En Trozos Congelada 6/5 Lb/ Boxes Frozen Yuca Pieces 6/5 Lb Marchamo Adicional: 0000012","1728","BOX","700 Metros Este De La Escuela San Jsan Carlos Alajuela Costa Rica","Panama","PA","Congelados La Esperanza S A","","Phone Numbers:  --- Emails: ","451","2","9440825","Dubai Express","421n","24488"
"2024/05/30","MAEI238524269","Maei","Sfc/E-7 W4J9Ts-W4J9 Ntc Ops Lt Tf Cbt Train Sit Fort Irwin Ca 92310 Us88","United States","US","","Phone Numbers:  --- Emails: ","Uribe David","1","4500*906*802","LEB0","Houston, Tx","5301","Rotterdam","42157","20240530","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; Other ; Not containing added sugar or other sweetening matter","040291","Not containing added sugar or other sweetening matter","","MAEI238510255","","","Sfc/E-7 W4J9Ts-W4J9 Ntc Ops Lt Tf Cbt Train Sit Fort Irwin Ca 92310 Us88","US","Uribe David","Household Perso Nal Effects Harmonized Tari Schedule Shipp Uribe David Hanj Wkas Cft Moto Vin Fyw Manuf Make Harley Davidso Flhrsi Color Red Hite Ship Ped Under Service Contract Cust","Used Household Goods And Perso Nal Effects Harmonized Tari Ff Schedule: 9905.00.50 Shipp Er S Load And Count 11/11 Uribe, David Hanj Wkas 0241178 Gross 10497 Net 80 67 Cft 1741 + Moto Vin# 1Hd1Fyw185Y625674 Manuf Date: 01/2005 Make: Harley Davidso N Model: Flhrsi Color: Red/W Hite Freight Prepaid Ship Ped Under Service Contract: 29 9024061M Cust Ref 12800147174","11","CTN","Via Martiri Della Liberta L San Vito Di Leguzzano Vicenza Italy","Netherlands","NL","Uribe David","","Phone Numbers:  --- Emails: ","1","1.62","9314210","Maersk Tennessee","419w","4761"
"2024/05/30","GBII2403372","Gbii, Great Brook Intermodal Inc","Suite 218 Burlingame Ca 94010","United States","US","","Phone Numbers:  --- Emails: ","Harbyrco 330 Primrose","2","4000*800*800","40U0","Oakland, Ca","2811","Pusan","58023","20240604","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Fresh (unripened or uncured) cheese, including whey cheese, and curd","040610","Fresh (unripened or uncured) cheese, including whey cheese, and curd","","COSU6384049320","","","","","","Chilled Cheese Temp Genset Require Ventclose Mild Cheddar Slice","Chilled Cheese, Temp 3C/ Genset Require/ Ventclose. Mild Cheddar Slice","18","PCS","18F Minmetals Building No 757 Guangfu Road 200070 Shanghai China","China","CN","Shanghai Minmetals Development Ltd","","Phone Numbers:  --- Emails: ","1591","1.5","Ever Logic","Ever Logic","1109w","12625"
"2024/05/30","ESWW24OFI0188602","Esww","Dba Vivo 195 E Martin Drive","United States","US","","Phone Numbers:  --- Emails: ","C Knapp Sales Inc","2956","2000*806*800","","Long Beach, Ca","2709","Qingdao","57047","20240601","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Natural honey","040900","Natural honey","","OOLU2737478390","","","185 Hansen Court Suite 115","US","Eastern Chb Llc","Honey Extractorplastic Hive Stand","Honey Extractorplastic Hive Stand","310","PCS","1101 16B Building Xisanhuan Ro283High-Tech District Zhengzhou Hen","China","CN","Henan Multi Sweet Beekeeping Techno","","Phone Numbers:  --- Emails: ","178","1","Cosco Kaohsiung","Cosco Kaohsiung","102e","6099"
"2024/05/30","UHLLTKT202404021","Uhll","300 Brooks Bend Princeton Nj 08540 Us","United States","US","","Phone Numbers:  --- Emails: ","The Coconut Cooperative","330","2000*800*800","20G0","New York/Newark Area, Newark, Nj","4601","Vung Tau","55206","20240527","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Not containing added sugar or other sweetening matter","040221","Not containing added sugar or other sweetening matter","","CMDUSGN2117528","","Nm","","","","Organic Coconut Cream Powder Organic Coconut Milk Powder","Organic Coconut Cream Powder Organic Coconut Milk Powder","10","PKG","Aii/15 Giao Long Ind Zone Chau Thanh Dist Ben Tre Province Vn","Vietnam","VN","Dinh Phu My Coconut Co Ltd","","Phone Numbers:  --- Emails: ","370","1","Cma Cgm T. Jefferson","Cma Cgm T. Jefferson","1tu7i","9040"
"2024/05/30","HLCURTM240438369","Hlcu, Hapag-Lloyd A G","6 Junostraat Willemstad Curacao","United States","US","","Phone Numbers:  --- Emails: ","Moises De Marchena And Sons","210","2000*806*800","2210","Norfolk, Va","1401","Rotterdam","42157","20240528","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Not containing added sugar or other sweetening matter","040221","Not containing added sugar or other sweetening matter","","HLCURTM240438369","Country","1185927 1185929 1216362 1216240 0408451 0408447 0401681 Country Of Origin Nl","6 Junostraat Willemstad Curacao","US","Moises De Marchena And Sons","Boxs Instant Whole Milk Powder Frisian Flag Tins Fat Min Boxs Instant Whole Milk Powder Frisian Flag Tins Fat Min Boxs Instant Whole Milk Powder Frisian Flag Tins Fat Min Boxs Instant Whole Milk Powder Frisian Flag Tins Fat Min Boxs Instant Whole Milk Powder Added Vitamins Frisian Flag Sachet Fat Min Boxs Instant Whole Milk Powder Added Vitamins Frisian Flag Sachets Fat Min Boxs Full Cream Milk Powder Coast Tins Fat Min","270 Boxs, Instant Whole Milk Powder Frisian Flag 24X400G Tins Fat (Min) 28% Hs Code 040221 3294Kgs 156 Boxs, Instant Whole Milk Powder Frisian Flag 12X900G Tins Fat (Min) 28% Hs Code 040221 2059.2Kgs 63 Boxs, Instant Whole Milk Powder Frisian Flag 6X1800G Tins Fat (Min) 28% Hs Code 040221 831.6Kgs 50 Boxs, Instant Whole Milk Powder Frisian Flag 6X2500G Tins Fat (Min) 28% Hs Code 040221 895Kgs 88 Boxs, Instant Whole Milk Powder With Added Vitamins A And D3 Frisian Flag 24X350G Sachet Fat (Min) 28% Hs Code 040221 800.8Kgs 81 Boxs, Instant Whole Milk Powder With Added Vitamins A And D3 Frisian Flag 12X800G Sachets Fat (Min) 28,1% Hs Code 040221 834.3Kgs 78 Boxs, Full Cream Milk Powder Coast 12X800G Tins Fat (Min) 28,1% Hs Code 040221 920.4Kgs","786","PCS","Frisaxstraat 4 8471 Zw Wolvega Netherlands","Netherlands","NL","Frieslandcampina Export","","Phone Numbers:  --- Emails: ","8890","1","9294537","As Penelope","419s","9635"
"2024/05/30","HLCURTM240438358","Hlcu, Hapag-Lloyd A G","Engelandstraat Z/N Oranjestad Aruba","United States","US","","Phone Numbers:  --- Emails: ","Compra Ltd","153","2000*806*800","2210","Norfolk, Va","1401","Rotterdam","42157","20240528","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; Other ; Other","040299","Other","","HLCURTM240438358","Country","0626408 0626286 0626347 0626378 Country Of Origin Nl","Engelandstraat Z/N Oranjestad Aruba","US","Compra Ltd","Boxs Sweetened Condensed Milk Frisian Flag Tins Fat Min Boxs Evaporated Milk Added Vitamin Frisian Flag Tins Fat Min Boxs Evaporated Milk Added Vitamin Frisian Flag Tins Fat Min Boxs Semi Skimmed Evap Milk Added Vit Frisian Flag Tins Fat Min","112 Boxs, Sweetened Condensed Milk Frisian Flag 48X397G Tins Fat (Min) 8% Hs Code 040299 2436Kgs 192 Boxs, Evaporated Milk With Added Vitamin D Frisian Flag 96X170G Tins Fat (Min) 8% Hs Code 040291 3805.44Kgs 525 Boxs, Evaporated Milk With Added Vitamin D Frisian Flag 48X410G Tins Fat (Min) 8% Hs Code 040291 12127.5Kgs 80 Boxs, Semi-Skimmed Evap. Milk With Added Vit. D Frisian Flag 48X410G Tins Fat (Min) 4% Hs Code 040291 1848Kgs","909","PCS","Frisaxstraat 4 8471 Zw Wolvega Netherlands","Netherlands","NL","Frieslandcampina Export","","Phone Numbers:  --- Emails: ","8890","1.5","9294537","As Penelope","419s","20217"
"2024/05/30","MEDUF5282019","Medu, Bcsl Us-Med Line Ltd.","Port Jacksonville Parkway Jacksonville Fl 32226 United States","United States","US","","Phone Numbers:  --- Emails: ","Busa Distribution Center","16303","4000*900*800","4510","Jacksonville, Fl","1803","South Riding Point","23645","20240530","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Other cheese","040690","Other cheese","","MEDUF5282019","","0883038778 0004668941 4510743477 Same Same Same Same Same Same Same Same Same","265 Route De Meyrin Geneve Ge 1217 Switzerland","US","Tradall S A","Noilly Prat Extra Dry Noilly Prat Extra Dry Noilly Prat Rouge Noillyprat Rouge Noilly Prat Rouge Benedictine Liqueur Germain Liqueur All Charges From Door Door Payable Jfh Scm","420 Case(S) Noilly Prat Extra Dry 6X100 Us 18% Ro Sl 19 224 Case(S) Noilly Prat Extra Dry 12X75 Us 18% Ro Sl 19 84 Case(S) Noilly Prat Rouge 6X100 Us 16% Ro Sl 19 56 Case(S) Noillyprat Rouge 12X75 Us 16% Ro Sl 19 110 Case(S) Noilly Prat Rouge 12X37.5 Us 16% Ro Sl 19 21 0 Case(S) B+B (Benedictine) Liqueur 12X37.5 U Sg 40% Ro Sl 07 2014 420 Case(S) St. Germain Liqueur 6X75 Us 20% Sp All Charges From Door To Door;Payable By Jfh Scm Nl","1524","CAS","Avenue Facundo Bacardi Beaucaire 30 30300 France","France","FR","Konings Spirits & Drinks France","","Phone Numbers:  --- Emails: ","1365","1.5","9314947","As Camellia","420a","17375"
"2024/05/30","QFAGCNE240066AP","Qfag","1731 W San Bernardino Rd West Cov Ina Ca 91790 U S A","United States","US","","Phone Numbers:  --- Emails: ","New Star 21 Inc","1273","4000*800*800","40R0","Long Beach, Ca","2709","Qingdao","57047","20240529","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Other","040229","Other","","CMDUQGD0838546","","","1731 W San Bernardino Rd West Cov Ina Ca 91790 U S A","US","New Star 21 Inc","Paprika Powder Asta Solid Wood","Paprika Powder 120Asta This Shipment Contain S No Solid Wood Packing Materials","1900","CTN","No 268 Xianghe Street Economic Dev Elopment Zone Of Xingtai Hebei Pro Vince P R China Postal Code054001","China","CN","Xingtai Hongri Biotech Co Ltd","","Phone Numbers:  --- Emails: ","350","2","Cosco Kaohsiung","Cosco Kaohsiung","102e","19532"
"2024/05/30","SMLU8078449A","Smlu, Seaboard Marine Ltd","18850 Sw 360Th Street Homestead Fl 33034 Usa","United States","US","","Phone Numbers:  --- Emails: ","Jalaram Produce Inc","2118","4000*900*800","4531","Miami, Fl","5201","Puerto Cortes","21531","20240530","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Fresh (unripened or uncured) cheese, including whey cheese, and curd","040610","Fresh (unripened or uncured) cheese, including whey cheese, and curd","","SMLU8078449A","","","4815 Nw 79Th Ave Ste 12 Miami Fl 33166-5437 Usa","US","Rams Cargo Brokers Inc","Chinesse Eggplant Hindu Okra Bangana Hindu Bittermelon American Okra From Pajonal Farm Temp Ventilation Open Peso Neto","Boxes Containing 272 Boxes Chinesse Eggplant 883 Boxes Hindu Okra 198 Boxes Bangana 122 Boxes Hindu Bittermelon 126 Boxes American Okra 1601 Total Boxes From Pajonal Farm Temp 40 F Ventilation 15% Open Peso Neto 17,229.20 Kg","1601","BOX","Plaza Vilchez Cubiculo 7 Blvd Dr Mauricio Oliva Frente Herco Choluteca Honduras Hon","Honduras","HN","Sinclair Import Group S De Rl","","Phone Numbers:  --- Emails: ","1862","2","9344239","Diana J","642","18412"
"2024/05/30","ZIMUVAR019872","Zimu, Zim Israel Navigation Co","6525 Proesel Lincolnwood Il 60712 Usa 847 933 9767 Abcompanyinc@Yahoo Com","United States","US","","Phone Numbers:  --- Emails: ","A B Company Inc","478","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Nemrut Bay","48915","20240529","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Fresh (unripened or uncured) cheese, including whey cheese, and curd","040610","Fresh (unripened or uncured) cheese, including whey cheese, and curd","","ZIMUVAR019872","","","5250 W Century Blvd Suite #600 Los Angeles Ca 90045 Usa Phone: 310 215-0032 Jbabic@Aquaairenterprises Com","US","Aqua Air Enterprises","Bulgarian Brined Product Cheese","Bulgarian Brined Product Cheese","1248","PKG","15 B Ivan Denkoglu St 1000 Sofia Bulgaria","Bulgaria","BG","Oryx Tim Ltd","","Phone Numbers:  --- Emails: ","47","2","9440837","Zim Pacific","348e","21720"
"2024/05/30","ISPV332373202420","Ispv","2510 W Geneva Drive Tempe Az 85282 Us","United States","US","","Phone Numbers:  --- Emails: ","Sogno Toscano Inc","2361","4000*806*800","42G0","New York/Newark Area, Newark, Nj","4601","Genoa","47527","20240526","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Cheese and curd ; Fresh (unripened or uncured) cheese, including whey cheese, and curd","040610","Fresh (unripened or uncured) cheese, including whey cheese, and curd","","HLCUGOA2404ARAI0","","","2510 W Geneva Drive Tempe Az 85282 Us","US","Sogno Toscano Inc","Cheese","Cheese","210","PKG","Via Valdera P210 Ponsacco 56038 It","Italy","IT","Formaggeria Toscana Srl","","Phone Numbers:  --- Emails: ","50","1.5","Zim Pacific","Zim Pacific","348w","1770"
"2024/05/30","SMLU8070321A","Smlu, Seaboard Marine Ltd","5497 Wiles Rd Ste 201 Coconut Creek Fl 33073-4218 Usa","United States","US","","Phone Numbers:  --- Emails: ","Tambo Sur Llc","2225","4000*900*800","4531","Miami, Fl","5201","Puerto Manzanillo","22556","20240530","","041004","","","SMLU8070321A","Reopa","Sn 002Au227091 Sn Reopa0000064 Sn 002Au227091","9831 Nw 58Th St Unit 131 Doral Fl 33178-2714 Usa","US","The Perishable Specialist Inc","Fresh Green Asparagus Thermographs Mhbyn Mhbyn Temperatura Ventilation Closed Humidity Off","Boxes Fresh Green Asparagus P.A 0709.20.00.00 Net Weight 14000.00 Kg Thermographs Mhbyn0410V Mhbyn040Sv Temperatura 2.0 C Ventilation Closed Humidity Off Co2 10% O2 10%","2800","BOX","Cal Naylamp 195 Cercado 2Do Piso Lambayeque Jayanca Peru Per","Peru","PE","Agricola Maquen Sac","","Phone Numbers:  --- Emails: ","165","1.5","9970947","Seaboard Globe","20","15400"
"2024/05/30","CMDUCAN0790707","Cmdu, Compagnie Maritime Daffretemen","Drive Trincity Industrial Estate Port-Of-Spain","United States","US","","Phone Numbers:  --- Emails: ","Westco Foods Unltd Lot 3B Century","144","4000*900*800","45R1","New York/Newark Area, Newark, Nj","4601","Saint John, Nb","14428","20240430","","044378","","","CMDUCAN0790707","","1,255 Ctns","Drive Trincity Industrial Estate Port-Of-Spain","US","Westco Foods Unltd Lot 3B Century","Cargo Stowed Refrigerated Sthe Requested Carrying Temperature Degrees Celsius Frozen Pork Cers","Cargo Is Stowed In A Refrigerated Container Sthe Shipper S Requested Carrying Temperature -18 Degrees Celsius Cartons Frozen Pork Hc : 044378 914020 Cers:Xc4131202404183425379 Net Weight (Kgs): 24,782.75 Freight Prepaid","1255","CTN","1769 De Lorimier Rue Longueuil Quebec Canada J4K 3N6","Canada","CA","Exportation D Desmar Inc","","Phone Numbers:  --- Emails: ","192","2.65","9412830","Cma Cgm Surabaya","0uah9","31437"
"2024/05/30","DMALONXA09511","Dmal, Danmar Lines Ltd","11010 Nw 30Th Street Ste 100","United States","US","","Phone Numbers:  --- Emails: ","Harding Brothers Retail Ltd","1943","2000*806*800","22G0","Miami, Fl","5201","Puerto Manzanillo","22556","20240530","Dairy produce; birds eggs; natural honey; edible products of animal origin, not elsewhere specified or included ; Milk and cream, concentrated or containing added sugar or other sweetening matter ; In powder, granules or other solid forms, of a fat content, by weight, exceeding 1.5 percent ; Not containing added sugar or other sweetening matter","040221","Not containing added sugar or other sweetening matter","","SMLU8069051A","Sor Nos","Part Of Container Sor0123831, Nos 1-3","11010 Nw 30Th Street Ste 100","US","Harding Brothers Retail Ltd","Perfumery Cosmetics Eau Toile Tte Eau Parfum Parfum Cream Foundation Powder Blush Eye Definer Colour Corrector Class Ems Group Flash Point Marine Pollutant Solid Liquid Flammable Liquid Fibreboard Wit Glass Bottles","Perfumery & Cosmetics Products (Eau De Toile Tte, Eau De Parfum, Parfum,Cream Foundation,Powder Blush,Eye Definer, Colour Corrector,) Class: 3 Un Nr. : Un 1266 Ems.: F-E, S- D Packing Group : Ii Flash Point: 18 C Marine Pollutant : N/A Solid / Liquid : Flammable Liquid 3 Fibreboard Boxes Wit H 44 Glass Bottles","3","CTN","Zona Libre De Colon Cll 1Ra Edifi Cio 55","Mexico","MX","Compania Universal De Perfumeria","","Phone Numbers:  --- Emails: ","645","1","9970947","Seaboard Globe","20","18"
